Match ID,dbpedia_uid,forbes_uid,dbpedia_company,forbes_company,Similarity Score,dbpedia_fobes_uids
dbpedia_forbes_5755,DBPedia_5754,Forbes_1383,AGCO,AGCO,100,DBPedia_5754Forbes_1383
dbpedia_forbes_5210,DBPedia_5209,Forbes_1267,Kohl's,Kohl's,100,DBPedia_5209Forbes_1267
dbpedia_forbes_6752,DBPedia_6751,Forbes_1184,Zoom Video Communications,Zoom Video Communications,100,DBPedia_6751Forbes_1184
dbpedia_forbes_5372,DBPedia_5371,Forbes_1273,Copart,Copart,100,DBPedia_5371Forbes_1273
dbpedia_forbes_3521,DBPedia_3520,Forbes_1021,Goodman Group,Goodman Group,100,DBPedia_3520Forbes_1021
dbpedia_forbes_1210,DBPedia_1209,Forbes_458,Corteva,Corteva,100,DBPedia_1209Forbes_458
dbpedia_forbes_849,DBPedia_848,Forbes_1444,Kimco Realty,Kimco Realty,100,DBPedia_848Forbes_1444
dbpedia_forbes_4942,DBPedia_4941,Forbes_1481,Atmos Energy,Atmos Energy,100,DBPedia_4941Forbes_1481
dbpedia_forbes_8810,DBPedia_8809,Forbes_1839,Wayfair,Wayfair,100,DBPedia_8809Forbes_1839
dbpedia_forbes_1947,DBPedia_1946,Forbes_1557,Atlassian,Atlassian,100,DBPedia_1946Forbes_1557
dbpedia_forbes_43,DBPedia_42,Forbes_481,Vodafone,Vodafone,100,DBPedia_42Forbes_481
dbpedia_forbes_8891,DBPedia_8890,Forbes_1210,PGE Polska Grupa Energetyczna,PGE Polska Grupa Energetyczna,100,DBPedia_8890Forbes_1210
dbpedia_forbes_2279,DBPedia_2278,Forbes_1516,Boston Properties,Boston Properties,100,DBPedia_2278Forbes_1516
dbpedia_forbes_7486,DBPedia_7485,Forbes_1966,VEON,VEON,100,DBPedia_7485Forbes_1966
dbpedia_forbes_5905,DBPedia_5904,Forbes_76,The Home Depot,The Home Depot,100,DBPedia_5904Forbes_76
dbpedia_forbes_1570,DBPedia_1569,Forbes_1106,AutoNation,AutoNation,100,DBPedia_1569Forbes_1106
dbpedia_forbes_2682,DBPedia_2681,Forbes_362,Wilmar International,Wilmar International,100,DBPedia_2681Forbes_362
dbpedia_forbes_5759,DBPedia_5758,Forbes_77,American Express,American Express,100,DBPedia_5758Forbes_77
dbpedia_forbes_4132,DBPedia_4131,Forbes_957,Suncorp Group,Suncorp Group,100,DBPedia_4131Forbes_957
dbpedia_forbes_6786,DBPedia_6785,Forbes_1916,Cencosud,Cencosud,100,DBPedia_6785Forbes_1916
dbpedia_forbes_2120,DBPedia_2119,Forbes_345,Orix,Orix,100,DBPedia_2119Forbes_345
dbpedia_forbes_1795,DBPedia_1794,Forbes_1950,Healthpeak Properties,Healthpeak Properties,100,DBPedia_1794Forbes_1950
dbpedia_forbes_8632,DBPedia_8631,Forbes_1706,Zalando,Zalando,100,DBPedia_8631Forbes_1706
dbpedia_forbes_7678,DBPedia_7677,Forbes_898,GF Securities,GF Securities,100,DBPedia_7677Forbes_898
dbpedia_forbes_5758,DBPedia_5757,Forbes_1450,Align Technology,Align Technology,100,DBPedia_5757Forbes_1450
dbpedia_forbes_2282,DBPedia_2281,Forbes_100,United Parcel Service,United Parcel Service,100,DBPedia_2281Forbes_100
dbpedia_forbes_2660,DBPedia_2659,Forbes_1241,Top Frontier Investment Holdings,Top Frontier Investment Holdings,100,DBPedia_2659Forbes_1241
dbpedia_forbes_7312,DBPedia_7311,Forbes_1728,Shaw Communications,Shaw Communications,100,DBPedia_7311Forbes_1728
dbpedia_forbes_996,DBPedia_995,Forbes_430,Imperial Brands,Imperial Brands,100,DBPedia_995Forbes_430
dbpedia_forbes_7884,DBPedia_7883,Forbes_126,Charter Communications,Charter Communications,100,DBPedia_7883Forbes_126
dbpedia_forbes_3615,DBPedia_3614,Forbes_170,SK Hynix,SK Hynix,100,DBPedia_3614Forbes_170
dbpedia_forbes_4926,DBPedia_4925,Forbes_1200,Expedia Group,Expedia Group,100,DBPedia_4925Forbes_1200
dbpedia_forbes_4654,DBPedia_4653,Forbes_949,Emaar Properties,Emaar Properties,100,DBPedia_4653Forbes_949
dbpedia_forbes_6512,DBPedia_6511,Forbes_753,Huatai Securities,Huatai Securities,100,DBPedia_6511Forbes_753
dbpedia_forbes_1346,DBPedia_1345,Forbes_648,Cincinnati Financial,Cincinnati Financial,100,DBPedia_1345Forbes_648
dbpedia_forbes_6131,DBPedia_6130,Forbes_307,KBC Group,KBC Group,100,DBPedia_6130Forbes_307
dbpedia_forbes_6586,DBPedia_6585,Forbes_1556,GlobalFoundries,Globalfoundries,100,DBPedia_6585Forbes_1556
dbpedia_forbes_6860,DBPedia_6859,Forbes_184,Accenture,Accenture,100,DBPedia_6859Forbes_184
dbpedia_forbes_8205,DBPedia_8204,Forbes_1769,Newell Brands,Newell Brands,100,DBPedia_8204Forbes_1769
dbpedia_forbes_4905,DBPedia_4904,Forbes_175,Duke Energy,Duke Energy,100,DBPedia_4904Forbes_175
dbpedia_forbes_9749,DBPedia_9748,Forbes_329,Kering,Kering,100,DBPedia_9748Forbes_329
dbpedia_forbes_9632,DBPedia_9631,Forbes_640,Formosa Petrochemical,Formosa Petrochemical,100,DBPedia_9631Forbes_640
dbpedia_forbes_152,DBPedia_151,Forbes_1151,Rolls-Royce Holdings,Rolls-Royce Holdings,100,DBPedia_151Forbes_1151
dbpedia_forbes_5377,DBPedia_5376,Forbes_253,Bayer,Bayer ,100,DBPedia_5376Forbes_253
dbpedia_forbes_9862,DBPedia_9861,Forbes_611,Oneok,Oneok,100,DBPedia_9861Forbes_611
dbpedia_forbes_10550,DBPedia_10549,Forbes_1039,Kakao,Kakao,100,DBPedia_10549Forbes_1039
dbpedia_forbes_8716,DBPedia_8715,Forbes_90,American International Group,American International Group,100,DBPedia_8715Forbes_90
dbpedia_forbes_6128,DBPedia_6127,Forbes_1222,Chipotle Mexican Grill,Chipotle Mexican Grill,100,DBPedia_6127Forbes_1222
dbpedia_forbes_4020,DBPedia_4019,Forbes_627,Nidec,Nidec,100,DBPedia_4019Forbes_627
dbpedia_forbes_3304,DBPedia_3303,Forbes_43,Pfizer,Pfizer,100,DBPedia_3303Forbes_43
dbpedia_forbes_8352,DBPedia_8351,Forbes_960,Voya Financial,Voya Financial,100,DBPedia_8351Forbes_960
dbpedia_forbes_3555,DBPedia_3554,Forbes_494,Mitsui Fudosan,Mitsui Fudosan,100,DBPedia_3554Forbes_494
dbpedia_forbes_3707,DBPedia_3706,Forbes_778,Amphenol,Amphenol,100,DBPedia_3706Forbes_778
dbpedia_forbes_8031,DBPedia_8030,Forbes_308,Tesco,Tesco,100,DBPedia_8030Forbes_308
dbpedia_forbes_10476,DBPedia_10475,Forbes_304,Nucor,Nucor,100,DBPedia_10475Forbes_304
dbpedia_forbes_6944,DBPedia_6943,Forbes_986,Tenet Healthcare,Tenet Healthcare,100,DBPedia_6943Forbes_986
dbpedia_forbes_957,DBPedia_956,Forbes_1373,NetApp,NetApp,100,DBPedia_956Forbes_1373
dbpedia_forbes_8748,DBPedia_8747,Forbes_80,Zurich Insurance Group,Zurich Insurance Group,100,DBPedia_8747Forbes_80
dbpedia_forbes_1366,DBPedia_1365,Forbes_999,Molina Healthcare,Molina Healthcare,100,DBPedia_1365Forbes_999
dbpedia_forbes_6381,DBPedia_6380,Forbes_970,Pembina Pipeline,Pembina Pipeline,100,DBPedia_6380Forbes_970
dbpedia_forbes_10386,DBPedia_10385,Forbes_942,Amcor,Amcor,100,DBPedia_10385Forbes_942
dbpedia_forbes_4363,DBPedia_4362,Forbes_941,WH Group,WH Group ,100,DBPedia_4362Forbes_941
dbpedia_forbes_5168,DBPedia_5167,Forbes_366,Poste Italiane,Poste Italiane,100,DBPedia_5167Forbes_366
dbpedia_forbes_2516,DBPedia_2515,Forbes_1590,Shionogi,Shionogi,100,DBPedia_2515Forbes_1590
dbpedia_forbes_3103,DBPedia_3102,Forbes_426,Keurig Dr Pepper,Keurig Dr Pepper,100,DBPedia_3102Forbes_426
dbpedia_forbes_5562,DBPedia_5561,Forbes_1451,Mohawk Industries,Mohawk Industries,100,DBPedia_5561Forbes_1451
dbpedia_forbes_2270,DBPedia_2269,Forbes_299,UniCredit,UniCredit,100,DBPedia_2269Forbes_299
dbpedia_forbes_8034,DBPedia_8033,Forbes_915,Associated British Foods,Associated British Foods,100,DBPedia_8033Forbes_915
dbpedia_forbes_9140,DBPedia_9139,Forbes_384,Regeneron Pharmaceuticals,Regeneron Pharmaceuticals,100,DBPedia_9139Forbes_384
dbpedia_forbes_7367,DBPedia_7366,Forbes_145,Hitachi,Hitachi,100,DBPedia_7366Forbes_145
dbpedia_forbes_6861,DBPedia_6860,Forbes_1330,Bunzl,Bunzl,100,DBPedia_6860Forbes_1330
dbpedia_forbes_21,DBPedia_20,Forbes_573,Devon Energy,Devon Energy,100,DBPedia_20Forbes_573
dbpedia_forbes_1357,DBPedia_1356,Forbes_698,S&P Global,S&P Global,100,DBPedia_1356Forbes_698
dbpedia_forbes_2837,DBPedia_2836,Forbes_1448,Wistron,Wistron,100,DBPedia_2836Forbes_1448
dbpedia_forbes_5237,DBPedia_5236,Forbes_447,Naspers,Naspers,100,DBPedia_5236Forbes_447
dbpedia_forbes_1794,DBPedia_1793,Forbes_1597,HF Sinclair,HF Sinclair,100,DBPedia_1793Forbes_1597
dbpedia_forbes_10071,DBPedia_10070,Forbes_1903,Commerce Bancshares,Commerce Bancshares,100,DBPedia_10070Forbes_1903
dbpedia_forbes_5553,DBPedia_5552,Forbes_1790,Clorox,Clorox,100,DBPedia_5552Forbes_1790
dbpedia_forbes_5625,DBPedia_5624,Forbes_1432,Epiroc,Epiroc,100,DBPedia_5624Forbes_1432
dbpedia_forbes_426,DBPedia_425,Forbes_910,Avis Budget Group,Avis Budget Group,100,DBPedia_425Forbes_910
dbpedia_forbes_702,DBPedia_701,Forbes_555,Telus,TELUS,100,DBPedia_701Forbes_555
dbpedia_forbes_3906,DBPedia_3905,Forbes_471,Fifth Third Bank,Fifth Third Bank,100,DBPedia_3905Forbes_471
dbpedia_forbes_5580,DBPedia_5579,Forbes_324,Applied Materials,Applied Materials,100,DBPedia_5579Forbes_324
dbpedia_forbes_1559,DBPedia_1558,Forbes_182,Banco Bradesco,Banco Bradesco,100,DBPedia_1558Forbes_182
dbpedia_forbes_7315,DBPedia_7314,Forbes_550,Kubota,Kubota,100,DBPedia_7314Forbes_550
dbpedia_forbes_643,DBPedia_642,Forbes_15,ExxonMobil,ExxonMobil,100,DBPedia_642Forbes_15
dbpedia_forbes_5945,DBPedia_5944,Forbes_1600,Invitation Homes,Invitation Homes,100,DBPedia_5944Forbes_1600
dbpedia_forbes_5788,DBPedia_5787,Forbes_535,Albertsons,Albertsons,100,DBPedia_5787Forbes_535
dbpedia_forbes_428,DBPedia_427,Forbes_1643,Bank of Kyoto,Bank of Kyoto,100,DBPedia_427Forbes_1643
dbpedia_forbes_7385,DBPedia_7384,Forbes_855,Public Storage,Public Storage,100,DBPedia_7384Forbes_855
dbpedia_forbes_2704,DBPedia_2703,Forbes_1076,Agilent Technologies,Agilent Technologies,100,DBPedia_2703Forbes_1076
dbpedia_forbes_2474,DBPedia_2473,Forbes_1479,Gartner,Gartner,100,DBPedia_2473Forbes_1479
dbpedia_forbes_5558,DBPedia_5557,Forbes_69,General Motors,General Motors,100,DBPedia_5557Forbes_69
dbpedia_forbes_3916,DBPedia_3915,Forbes_157,Japan Post Holdings,Japan Post Holdings,100,DBPedia_3915Forbes_157
dbpedia_forbes_926,DBPedia_925,Forbes_1937,TMX Group,TMX Group,100,DBPedia_925Forbes_1937
dbpedia_forbes_435,DBPedia_434,Forbes_702,Bank Leumi,Bank Leumi,100,DBPedia_434Forbes_702
dbpedia_forbes_1614,DBPedia_1613,Forbes_502,Aviva,Aviva,100,DBPedia_1613Forbes_502
dbpedia_forbes_8806,DBPedia_8805,Forbes_135,Abbott Laboratories,Abbott Laboratories,100,DBPedia_8805Forbes_135
dbpedia_forbes_9031,DBPedia_9030,Forbes_814,Diamondback Energy,Diamondback Energy,100,DBPedia_9030Forbes_814
dbpedia_forbes_10538,DBPedia_10537,Forbes_621,China Steel,China Steel,100,DBPedia_10537Forbes_621
dbpedia_forbes_6797,DBPedia_6796,Forbes_1732,Bank of Qingdao,Bank of Qingdao,100,DBPedia_6796Forbes_1732
dbpedia_forbes_8407,DBPedia_8406,Forbes_1681,United Natural Foods,United Natural Foods,100,DBPedia_8406Forbes_1681
dbpedia_forbes_8715,DBPedia_8714,Forbes_35,Allianz,Allianz,100,DBPedia_8714Forbes_35
dbpedia_forbes_8473,DBPedia_8472,Forbes_1530,US Foods,US Foods,100,DBPedia_8472Forbes_1530
dbpedia_forbes_9458,DBPedia_9457,Forbes_1540,Shiseido,Shiseido,100,DBPedia_9457Forbes_1540
dbpedia_forbes_897,DBPedia_896,Forbes_1170,Kajima,Kajima,100,DBPedia_896Forbes_1170
dbpedia_forbes_1993,DBPedia_1992,Forbes_368,China Unicom,China Unicom,100,DBPedia_1992Forbes_368
dbpedia_forbes_9120,DBPedia_9119,Forbes_1173,New World Development,New World Development,100,DBPedia_9119Forbes_1173
dbpedia_forbes_5985,DBPedia_5984,Forbes_642,FirstEnergy,FirstEnergy,100,DBPedia_5984Forbes_642
dbpedia_forbes_4204,DBPedia_4203,Forbes_291,Kroger,Kroger,100,DBPedia_4203Forbes_291
dbpedia_forbes_8200,DBPedia_8199,Forbes_1259,Old Dominion Freight Line,Old Dominion Freight Line,100,DBPedia_8199Forbes_1259
dbpedia_forbes_569,DBPedia_568,Forbes_528,Banorte,Banorte,100,DBPedia_568Forbes_528
dbpedia_forbes_9606,DBPedia_9605,Forbes_1279,Dassault Aviation,Dassault Aviation,100,DBPedia_9605Forbes_1279
dbpedia_forbes_6231,DBPedia_6230,Forbes_734,National Bank of Kuwait,National Bank of Kuwait ,100,DBPedia_6230Forbes_734
dbpedia_forbes_8546,DBPedia_8545,Forbes_271,Freeport-McMoRan,Freeport-McMoRan,100,DBPedia_8545Forbes_271
dbpedia_forbes_8084,DBPedia_8083,Forbes_449,TC Energy,TC Energy,100,DBPedia_8083Forbes_449
dbpedia_forbes_10014,DBPedia_10013,Forbes_66,Deutsche Telekom,Deutsche Telekom,100,DBPedia_10013Forbes_66
dbpedia_forbes_5359,DBPedia_5358,Forbes_1,Berkshire Hathaway,Berkshire Hathaway,100,DBPedia_5358Forbes_1
dbpedia_forbes_497,DBPedia_496,Forbes_1562,West Pharmaceutical Services,West Pharmaceutical Services,100,DBPedia_496Forbes_1562
dbpedia_forbes_4050,DBPedia_4049,Forbes_872,Assa Abloy,Assa Abloy,100,DBPedia_4049Forbes_872
dbpedia_forbes_2778,DBPedia_2777,Forbes_1666,Ceconomy,Ceconomy,100,DBPedia_2777Forbes_1666
dbpedia_forbes_7373,DBPedia_7372,Forbes_1755,Constellation Software,Constellation Software,100,DBPedia_7372Forbes_1755
dbpedia_forbes_5376,DBPedia_5375,Forbes_349,Schlumberger,Schlumberger,100,DBPedia_5375Forbes_349
dbpedia_forbes_2277,DBPedia_2276,Forbes_760,Sandvik,Sandvik,100,DBPedia_2276Forbes_760
dbpedia_forbes_10370,DBPedia_10369,Forbes_1940,ASM International,ASM International,100,DBPedia_10369Forbes_1940
dbpedia_forbes_9236,DBPedia_9235,Forbes_706,Biogen,Biogen,100,DBPedia_9235Forbes_706
dbpedia_forbes_5207,DBPedia_5206,Forbes_294,Xiaomi,Xiaomi  ,100,DBPedia_5206Forbes_294
dbpedia_forbes_2094,DBPedia_2093,Forbes_1007,OTP Bank,OTP Bank,100,DBPedia_2093Forbes_1007
dbpedia_forbes_7285,DBPedia_7284,Forbes_382,Shin-Etsu Chemical,Shin-Etsu Chemical,100,DBPedia_7284Forbes_382
dbpedia_forbes_1354,DBPedia_1353,Forbes_486,Maybank,Maybank,100,DBPedia_1353Forbes_486
dbpedia_forbes_9084,DBPedia_9083,Forbes_1574,Knorr-Bremse,Knorr-Bremse,100,DBPedia_9083Forbes_1574
dbpedia_forbes_673,DBPedia_672,Forbes_492,Paccar,Paccar,100,DBPedia_672Forbes_492
dbpedia_forbes_425,DBPedia_424,Forbes_13,Bank of China,Bank of China,100,DBPedia_424Forbes_13
dbpedia_forbes_9264,DBPedia_9263,Forbes_1090,Lithia Motors,Lithia Motors,100,DBPedia_9263Forbes_1090
dbpedia_forbes_7394,DBPedia_7393,Forbes_22,UnitedHealth Group,UnitedHealth Group,100,DBPedia_7393Forbes_22
dbpedia_forbes_5380,DBPedia_5379,Forbes_125,Unilever,Unilever,100,DBPedia_5379Forbes_125
dbpedia_forbes_3054,DBPedia_3053,Forbes_340,Marsh McLennan,Marsh & McLennan,100,DBPedia_3053Forbes_340
dbpedia_forbes_10675,DBPedia_10674,Forbes_109,Raytheon Technologies,Raytheon Technologies,100,DBPedia_10674Forbes_109
dbpedia_forbes_6774,DBPedia_6773,Forbes_1900,Brown & Brown,Brown & Brown,100,DBPedia_6773Forbes_1900
dbpedia_forbes_5754,DBPedia_5753,Forbes_274,ABB,ABB,100,DBPedia_5753Forbes_274
dbpedia_forbes_472,DBPedia_471,Forbes_371,Danske Bank,Danske Bank,100,DBPedia_471Forbes_371
dbpedia_forbes_9328,DBPedia_9327,Forbes_1395,Coloplast,Coloplast,100,DBPedia_9327Forbes_1395
dbpedia_forbes_9511,DBPedia_9510,Forbes_268,Banco do Brasil,Banco do Brasil,100,DBPedia_9510Forbes_268
dbpedia_forbes_8179,DBPedia_8178,Forbes_219,Midea Group,Midea Group,100,DBPedia_8178Forbes_219
dbpedia_forbes_5367,DBPedia_5366,Forbes_678,Ross Stores,Ross Stores,100,DBPedia_5366Forbes_678
dbpedia_forbes_5048,DBPedia_5047,Forbes_286,POSCO,Posco,100,DBPedia_5047Forbes_286
dbpedia_forbes_8639,DBPedia_8638,Forbes_374,Moderna,Moderna,100,DBPedia_8638Forbes_374
dbpedia_forbes_4426,DBPedia_4425,Forbes_1651,Usiminas,Usiminas,100,DBPedia_4425Forbes_1651
dbpedia_forbes_3140,DBPedia_3139,Forbes_247,NatWest Group,NatWest Group,100,DBPedia_3139Forbes_247
dbpedia_forbes_10661,DBPedia_10660,Forbes_241,Netflix,Netflix,100,DBPedia_10660Forbes_241
dbpedia_forbes_6378,DBPedia_6377,Forbes_369,Valero Energy,Valero Energy,100,DBPedia_6377Forbes_369
dbpedia_forbes_6242,DBPedia_6241,Forbes_442,Sempra,Sempra,100,DBPedia_6241Forbes_442
dbpedia_forbes_7577,DBPedia_7576,Forbes_921,M&G,M&G,100,DBPedia_7576Forbes_921
dbpedia_forbes_5913,DBPedia_5912,Forbes_746,PKN Orlen,PKN Orlen,100,DBPedia_5912Forbes_746
dbpedia_forbes_1150,DBPedia_1149,Forbes_478,Barrick Gold,Barrick Gold,100,DBPedia_1149Forbes_478
dbpedia_forbes_2481,DBPedia_2480,Forbes_70,Equinor,Equinor,100,DBPedia_2480Forbes_70
dbpedia_forbes_1842,DBPedia_1841,Forbes_1478,Erdemir,Erdemir,100,DBPedia_1841Forbes_1478
dbpedia_forbes_4731,DBPedia_4730,Forbes_1125,Givaudan,Givaudan,100,DBPedia_4730Forbes_1125
dbpedia_forbes_239,DBPedia_238,Forbes_1110,Mediobanca,Mediobanca,100,DBPedia_238Forbes_1110
dbpedia_forbes_2680,DBPedia_2679,Forbes_669,AutoZone,AutoZone,100,DBPedia_2679Forbes_669
dbpedia_forbes_8178,DBPedia_8177,Forbes_1577,News Corp,News Corp,100,DBPedia_8177Forbes_1577
dbpedia_forbes_4771,DBPedia_4770,Forbes_1309,Tourmaline Oil,Tourmaline Oil,100,DBPedia_4770Forbes_1309
dbpedia_forbes_1871,DBPedia_1870,Forbes_893,Techtronic Industries,Techtronic Industries,100,DBPedia_1870Forbes_893
dbpedia_forbes_1388,DBPedia_1387,Forbes_1935,Genmab,Genmab,100,DBPedia_1387Forbes_1935
dbpedia_forbes_3854,DBPedia_3853,Forbes_295,Bank of Ningbo,Bank of Ningbo,100,DBPedia_3853Forbes_295
dbpedia_forbes_9622,DBPedia_9621,Forbes_885,Expeditors International,Expeditors International,100,DBPedia_9621Forbes_885
dbpedia_forbes_8080,DBPedia_8079,Forbes_425,Philips,Philips,100,DBPedia_8079Forbes_425
dbpedia_forbes_9938,DBPedia_9937,Forbes_533,Samsung Life Insurance,Samsung Life Insurance,100,DBPedia_9937Forbes_533
dbpedia_forbes_465,DBPedia_464,Forbes_8,Agricultural Bank of China,Agricultural Bank of China,100,DBPedia_464Forbes_8
dbpedia_forbes_4781,DBPedia_4780,Forbes_413,BT Group,BT Group,100,DBPedia_4780Forbes_413
dbpedia_forbes_3515,DBPedia_3514,Forbes_250,General Dynamics,General Dynamics,100,DBPedia_3514Forbes_250
dbpedia_forbes_3548,DBPedia_3547,Forbes_750,NRG Energy,NRG Energy,100,DBPedia_3547Forbes_750
dbpedia_forbes_4010,DBPedia_4009,Forbes_435,The Estée Lauder Companies,The Estée Lauder Companies,100,DBPedia_4009Forbes_435
dbpedia_forbes_1843,DBPedia_1842,Forbes_1040,Ashtead Group,Ashtead Group,100,DBPedia_1842Forbes_1040
dbpedia_forbes_10267,DBPedia_10266,Forbes_1300,Banco BPM,Banco BPM,100,DBPedia_10266Forbes_1300
dbpedia_forbes_1777,DBPedia_1776,Forbes_1777,Foot Locker,Foot Locker,100,DBPedia_1776Forbes_1777
dbpedia_forbes_907,DBPedia_906,Forbes_1660,Dexcom,DexCom,100,DBPedia_906Forbes_1660
dbpedia_forbes_561,DBPedia_560,Forbes_1744,Daito Trust Construction,Daito Trust Construction,100,DBPedia_560Forbes_1744
dbpedia_forbes_3741,DBPedia_3740,Forbes_990,Centrica,Centrica,100,DBPedia_3740Forbes_990
dbpedia_forbes_3547,DBPedia_3546,Forbes_1504,Zebra Technologies,Zebra Technologies,100,DBPedia_3546Forbes_1504
dbpedia_forbes_7592,DBPedia_7591,Forbes_791,Lonza Group,Lonza Group,100,DBPedia_7591Forbes_791
dbpedia_forbes_2459,DBPedia_2458,Forbes_977,Cintas,Cintas,100,DBPedia_2458Forbes_977
dbpedia_forbes_6145,DBPedia_6144,Forbes_146,KDDI,KDDI,100,DBPedia_6144Forbes_146
dbpedia_forbes_4479,DBPedia_4478,Forbes_1741,BeiGene,BeiGene,100,DBPedia_4478Forbes_1741
dbpedia_forbes_2290,DBPedia_2289,Forbes_1270,Vienna Insurance Group,Vienna Insurance Group,100,DBPedia_2289Forbes_1270
dbpedia_forbes_2522,DBPedia_2521,Forbes_1951,Steris,Steris,100,DBPedia_2521Forbes_1951
dbpedia_forbes_1785,DBPedia_1784,Forbes_1884,PacWest Bancorp,PacWest Bancorp,100,DBPedia_1784Forbes_1884
dbpedia_forbes_10159,DBPedia_10158,Forbes_765,Great Wall Motor,Great Wall Motor ,100,DBPedia_10158Forbes_765
dbpedia_forbes_8459,DBPedia_8458,Forbes_201,Qualcomm,Qualcomm,100,DBPedia_8458Forbes_201
dbpedia_forbes_4901,DBPedia_4900,Forbes_1087,Grupo Bimbo,Grupo Bimbo,100,DBPedia_4900Forbes_1087
dbpedia_forbes_7667,DBPedia_7666,Forbes_736,Coinbase,Coinbase,100,DBPedia_7666Forbes_736
dbpedia_forbes_7113,DBPedia_7112,Forbes_992,Suzano Papel e Celulose,Suzano Papel e Celulose,100,DBPedia_7112Forbes_992
dbpedia_forbes_5940,DBPedia_5939,Forbes_462,AstraZeneca,AstraZeneca,100,DBPedia_5939Forbes_462
dbpedia_forbes_3068,DBPedia_3067,Forbes_723,Keyence,Keyence,100,DBPedia_3067Forbes_723
dbpedia_forbes_8139,DBPedia_8138,Forbes_1372,Sonic Healthcare,Sonic Healthcare,100,DBPedia_8138Forbes_1372
dbpedia_forbes_1600,DBPedia_1599,Forbes_102,UBS,UBS,100,DBPedia_1599Forbes_102
dbpedia_forbes_1574,DBPedia_1573,Forbes_536,CRRC,CRRC,100,DBPedia_1573Forbes_536
dbpedia_forbes_8089,DBPedia_8088,Forbes_612,Marriott International,Marriott International,100,DBPedia_8088Forbes_612
dbpedia_forbes_10028,DBPedia_10027,Forbes_1842,Ricoh,Ricoh,100,DBPedia_10027Forbes_1842
dbpedia_forbes_8381,DBPedia_8380,Forbes_927,Viatris,Viatris,100,DBPedia_8380Forbes_927
dbpedia_forbes_2707,DBPedia_2706,Forbes_1537,Alliant Energy,Alliant Energy,100,DBPedia_2706Forbes_1537
dbpedia_forbes_8053,DBPedia_8052,Forbes_403,Jardine Matheson,Jardine Matheson,100,DBPedia_8052Forbes_403
dbpedia_forbes_9673,DBPedia_9672,Forbes_987,Grupo Aval,Grupo Aval,100,DBPedia_9672Forbes_987
dbpedia_forbes_9470,DBPedia_9469,Forbes_79,Stellantis,Stellantis,100,DBPedia_9469Forbes_79
dbpedia_forbes_9123,DBPedia_9122,Forbes_757,Omnicom Group,Omnicom Group,100,DBPedia_9122Forbes_757
dbpedia_forbes_1364,DBPedia_1363,Forbes_695,Global Payments,Global Payments,100,DBPedia_1363Forbes_695
dbpedia_forbes_3033,DBPedia_3032,Forbes_257,KB Financial Group,KB Financial Group,100,DBPedia_3032Forbes_257
dbpedia_forbes_10381,DBPedia_10380,Forbes_1419,Airbnb,AirBnB,100,DBPedia_10380Forbes_1419
dbpedia_forbes_10225,DBPedia_10224,Forbes_994,Yum! Brands,Yum! Brands,100,DBPedia_10224Forbes_994
dbpedia_forbes_9214,DBPedia_9213,Forbes_1607,Qorvo,Qorvo,100,DBPedia_9213Forbes_1607
dbpedia_forbes_4790,DBPedia_4789,Forbes_1781,Advantest,Advantest,100,DBPedia_4789Forbes_1781
dbpedia_forbes_5143,DBPedia_5142,Forbes_217,China Resources Land,China Resources Land,100,DBPedia_5142Forbes_217
dbpedia_forbes_2802,DBPedia_2801,Forbes_1987,Twilio,Twilio,100,DBPedia_2801Forbes_1987
dbpedia_forbes_7955,DBPedia_7954,Forbes_590,Fosun International,Fosun International,100,DBPedia_7954Forbes_590
dbpedia_forbes_2708,DBPedia_2707,Forbes_522,Cummins,Cummins,100,DBPedia_2707Forbes_522
dbpedia_forbes_3876,DBPedia_3875,Forbes_1788,Hotai Motor,Hotai Motor,100,DBPedia_3875Forbes_1788
dbpedia_forbes_3705,DBPedia_3704,Forbes_438,Adidas,Adidas,100,DBPedia_3704Forbes_438
dbpedia_forbes_8718,DBPedia_8717,Forbes_790,Zoetis,Zoetis,100,DBPedia_8717Forbes_790
dbpedia_forbes_6924,DBPedia_6923,Forbes_248,Exelon,Exelon,100,DBPedia_6923Forbes_248
dbpedia_forbes_2275,DBPedia_2274,Forbes_112,Capital One,Capital One,100,DBPedia_2274Forbes_112
dbpedia_forbes_3046,DBPedia_3045,Forbes_1623,K+S,K+S,100,DBPedia_3045Forbes_1623
dbpedia_forbes_5624,DBPedia_5623,Forbes_955,S-Oil,S-Oil,100,DBPedia_5623Forbes_955
dbpedia_forbes_3044,DBPedia_3043,Forbes_1195,Suning.com,Suning.com,100,DBPedia_3043Forbes_1195
dbpedia_forbes_8932,DBPedia_8931,Forbes_453,Henkel,Henkel,100,DBPedia_8931Forbes_453
dbpedia_forbes_4109,DBPedia_4108,Forbes_1805,Kawasaki Heavy Industries,Kawasaki Heavy Industries,100,DBPedia_4108Forbes_1805
dbpedia_forbes_9736,DBPedia_9735,Forbes_759,Cheniere Energy,Cheniere Energy,100,DBPedia_9735Forbes_759
dbpedia_forbes_4091,DBPedia_4090,Forbes_1421,China Eastern Airlines,China Eastern Airlines,100,DBPedia_4090Forbes_1421
dbpedia_forbes_6925,DBPedia_6924,Forbes_1104,Ovintiv,Ovintiv,100,DBPedia_6924Forbes_1104
