"AttributeName","Consistency","ValueIDS","RecordIDS","Values","FusedValue","IsCorrect","CorrectValue"
"Company name","0.0","Company name-{Forbes_495+SBTI_1783}","Forbes_495+SBTI_1783","{Evergreen Marine Corp. (Taiwan)|Evergreen Marine Corp.}","Evergreen Marine Corp.",,
"Company name","0.0","Company name-{Forbes_1486+SBTI_2607}","Forbes_1486+SBTI_2607","{Iida Group Holdings|Iida Group Holdings Co., Ltd.}","Iida Group Holdings",,
"Company name","1.0","Company name-{DBPedia_1095+SBTI_4008}","DBPedia_1095+SBTI_4008","{Okta, Inc.|Okta, Inc}","Okta, Inc",,
"Company name","1.0","Company name-{DBPedia_666+Forbes_619+SBTI_3914}","DBPedia_666+Forbes_619+SBTI_3914","{Northern Trust|Northern Trust|Northern Trust}","Northern Trust",,
"Company name","1.0","Company name-{Forbes_1726+SBTI_5037}","Forbes_1726+SBTI_5037","{SQM|SQM}","SQM",,
"Company name","0.0","Company name-{DBPedia_1331+SBTI_1177}","DBPedia_1331+SBTI_1177","{Companhia Brasileira de Alumínio|Companhia Brasileira de Aluminio}","Companhia Brasileira de Alumínio",,
"Company name","1.0","Company name-{Forbes_1160+SBTI_3012}","Forbes_1160+SBTI_3012","{Kingfisher|Kingfisher}","Kingfisher",,
"Company name","1.0","Company name-{DBPedia_8540+Forbes_188}","DBPedia_8540+Forbes_188","{ArcelorMittal|ArcelorMittal}","ArcelorMittal",,
"Company name","1.0","Company name-{DBPedia_2521+Forbes_1951}","DBPedia_2521+Forbes_1951","{Steris|Steris}","Steris",,
"Company name","0.6666666666666666","Company name-{DBPedia_2540+Forbes_1447+SBTI_1070}","DBPedia_2540+Forbes_1447+SBTI_1070","{Church & Dwight|Church & Dwight|Church & Dwight Co. Inc.}","Church & Dwight",,
"Company name","1.0","Company name-{DBPedia_4900+Forbes_1087}","DBPedia_4900+Forbes_1087","{Grupo Bimbo|Grupo Bimbo}","Grupo Bimbo",,
"Company name","0.0","Company name-{Forbes_1433+SBTI_5148}","Forbes_1433+SBTI_5148","{Suntory Beverage & Food|Suntory Beverage & Food Limited}","Suntory Beverage & Food",,
"Company name","1.0","Company name-{DBPedia_8945+Forbes_1467+SBTI_1251}","DBPedia_8945+Forbes_1467+SBTI_1251","{Covivio|Covivio|Covivio}","Covivio",,
"Company name","1.0","Company name-{DBPedia_7380+Forbes_86}","DBPedia_7380+Forbes_86","{PepsiCo|PepsiCo}","PepsiCo",,
"Company name","1.0","Company name-{DBPedia_5051+Forbes_1944}","DBPedia_5051+Forbes_1944","{Aristocrat Leisure|Aristocrat Leisure}","Aristocrat Leisure",,
"Company name","1.0","Company name-{DBPedia_8688+Forbes_785}","DBPedia_8688+Forbes_785","{Bank Hapoalim|Bank Hapoalim}","Bank Hapoalim",,
"Company name","1.0","Company name-{DBPedia_3243+SBTI_4453}","DBPedia_3243+SBTI_4453","{Refinitiv|Refinitiv}","Refinitiv",,
"Company name","1.0","Company name-{DBPedia_2391+SBTI_5005}","DBPedia_2391+SBTI_5005","{Sparebanken Vest|Sparebanken Vest}","Sparebanken Vest",,
"Company name","1.0","Company name-{DBPedia_1167+SBTI_5747}","DBPedia_1167+SBTI_5747","{Vale S.A.|Vale S.A.}","Vale S.A.",,
"Company name","1.0","Company name-{DBPedia_2777+Forbes_1666}","DBPedia_2777+Forbes_1666","{Ceconomy|Ceconomy}","Ceconomy",,
"Company name","1.0","Company name-{DBPedia_3699+Forbes_779}","DBPedia_3699+Forbes_779","{American Airlines Group|American Airlines Group}","American Airlines Group",,
"Company name","0.0","Company name-{DBPedia_347+SBTI_1699}","DBPedia_347+SBTI_1699","{Energis|ENERLIS}","Energis",,
"Company name","0.0","Company name-{DBPedia_1035+SBTI_4489}","DBPedia_1035+SBTI_4489","{REA Group|RES Group}","RES Group",,
"Company name","0.0","Company name-{Forbes_1618+SBTI_5136}","Forbes_1618+SBTI_5136","{Sumitomo Forestry Co.,|Sumitomo Forestry Co., Ltd}","Sumitomo Forestry Co.,",,
"Company name","0.0","Company name-{DBPedia_3116+SBTI_246}","DBPedia_3116+SBTI_246","{Albingia|Altavia}","Altavia",,
"Company name","1.0","Company name-{Forbes_1772+SBTI_1446}","Forbes_1772+SBTI_1446","{DGB Financial Group|DGB FINANCIAL GROUP}","DGB Financial Group",,
"Company name","1.0","Company name-{DBPedia_5165+SBTI_5485}","DBPedia_5165+SBTI_5485","{TLT LLP|TLT LLP}","TLT LLP",,
"Company name","1.0","Company name-{Forbes_121+SBTI_1271}","Forbes_121+SBTI_1271","{Credit Agricole|Credit Agricole}","Credit Agricole",,
"Company name","1.0","Company name-{Forbes_821+SBTI_5988}","Forbes_821+SBTI_5988","{Wipro|Wipro}","Wipro",,
"Company name","1.0","Company name-{DBPedia_4362+Forbes_941}","DBPedia_4362+Forbes_941","{WH Group|WH Group}","WH Group",,
"Company name","0.0","Company name-{DBPedia_8036+SBTI_3572}","DBPedia_8036+SBTI_3572","{Millennium & Copthorne Hotels|Millennium & Copthorne Hotels plc.}","Millennium & Copthorne Hotels",,
"Company name","1.0","Company name-{DBPedia_10391+SBTI_302}","DBPedia_10391+SBTI_302","{An Post|An Post}","An Post",,
"Company name","1.0","Company name-{DBPedia_9520+SBTI_986}","DBPedia_9520+SBTI_986","{Celestica|Celestica}","Celestica",,
"Company name","1.0","Company name-{DBPedia_8628+Forbes_284+SBTI_4619}","DBPedia_8628+Forbes_284+SBTI_4619","{Saint-Gobain|Saint-Gobain|SAINT-GOBAIN}","Saint-Gobain",,
"Company name","1.0","Company name-{DBPedia_4427+SBTI_3432}","DBPedia_4427+SBTI_3432","{Masisa|MASISA}","MASISA",,
"Company name","1.0","Company name-{DBPedia_4207+Forbes_1855}","DBPedia_4207+Forbes_1855","{Nanto Bank|Nanto Bank}","Nanto Bank",,
"Company name","1.0","Company name-{DBPedia_2707+Forbes_522+SBTI_1301}","DBPedia_2707+Forbes_522+SBTI_1301","{Cummins|Cummins|Cummins}","Cummins",,
"Company name","0.0","Company name-{DBPedia_840+DBPedia_877+DBPedia_922+SBTI_2916}","DBPedia_840+DBPedia_877+DBPedia_922+SBTI_2916","{Kaman Corporation|Kaneka Corporation|Kadokawa Corporation|Kajima Corporation}","Kaman Corporation",,
"Company name","1.0","Company name-{DBPedia_6742+Forbes_341}","DBPedia_6742+Forbes_341","{Ameriprise Financial|Ameriprise Financial}","Ameriprise Financial",,
"Company name","1.0","Company name-{DBPedia_2273+SBTI_900}","DBPedia_2273+SBTI_900","{Campbell Soup Company|Campbell Soup Company}","Campbell Soup Company",,
"Company name","1.0","Company name-{Forbes_40+SBTI_2872}","Forbes_40+SBTI_2872","{Johnson & Johnson|Johnson & Johnson}","Johnson & Johnson",,
"Company name","1.0","Company name-{DBPedia_806+Forbes_597+SBTI_5332}","DBPedia_806+Forbes_597+SBTI_5332","{Telstra|Telstra|Telstra}","Telstra","true","Telstra"
"Company name","1.0","Company name-{DBPedia_18+Forbes_599}","DBPedia_18+Forbes_599","{Rogers Communications|Rogers Communications}","Rogers Communications",,
"Company name","0.0","Company name-{DBPedia_1206+SBTI_4494}","DBPedia_1206+SBTI_4494","{Resideo|RESONEO}","Resideo",,
"Company name","1.0","Company name-{DBPedia_8799+SBTI_3484}","DBPedia_8799+SBTI_3484","{Mediahuis|Mediahuis}","Mediahuis",,
"Company name","1.0","Company name-{DBPedia_4604+Forbes_1936}","DBPedia_4604+Forbes_1936","{Ansys|Ansys}","Ansys",,
"Company name","0.0","Company name-{DBPedia_3189+SBTI_3735}","DBPedia_3189+SBTI_3735","{Navitas Limited|Nampak Limited}","Nampak Limited",,
"Company name","1.0","Company name-{DBPedia_7953+Forbes_1691}","DBPedia_7953+Forbes_1691","{Datadog|Datadog}","Datadog",,
"Company name","1.0","Company name-{DBPedia_8351+Forbes_960}","DBPedia_8351+Forbes_960","{Voya Financial|Voya Financial}","Voya Financial",,
"Company name","1.0","Company name-{DBPedia_10364+SBTI_210}","DBPedia_10364+SBTI_210","{ALK-Abelló|ALK-Abelló}","ALK-Abelló",,
"Company name","1.0","Company name-{DBPedia_5428+Forbes_1725}","DBPedia_5428+Forbes_1725","{BayWa|BayWa}","BayWa",,
"Company name","1.0","Company name-{DBPedia_6564+Forbes_1102}","DBPedia_6564+Forbes_1102","{Monster Beverage|Monster Beverage}","Monster Beverage",,
"Company name","1.0","Company name-{DBPedia_8460+Forbes_216+SBTI_4166}","DBPedia_8460+Forbes_216+SBTI_4166","{PayPal|PayPal|PayPal}","PayPal",,
"Company name","1.0","Company name-{DBPedia_8558+SBTI_3814}","DBPedia_8558+SBTI_3814","{Nexans|NEXANS}","Nexans",,
"Company name","1.0","Company name-{DBPedia_3193+SBTI_6013}","DBPedia_3193+SBTI_6013","{Workiva|Workiva}","Workiva",,
"Company name","1.0","Company name-{DBPedia_3372+SBTI_1262}","DBPedia_3372+SBTI_1262","{Cranswick plc|Cranswick plc}","Cranswick plc",,
"Company name","1.0","Company name-{DBPedia_247+Forbes_722}","DBPedia_247+Forbes_722","{Steel Dynamics|Steel Dynamics}","Steel Dynamics",,
"Company name","0.0","Company name-{DBPedia_3432+SBTI_4643}","DBPedia_3432+SBTI_4643","{Sanne Group|SANDEN Group}","Sanne Group",,
"Company name","1.0","Company name-{DBPedia_1573+Forbes_536}","DBPedia_1573+Forbes_536","{CRRC|CRRC}","CRRC",,
"Company name","1.0","Company name-{DBPedia_3720+SBTI_2584}","DBPedia_3720+SBTI_2584","{Icade|Icade}","Icade",,
"Company name","1.0","Company name-{DBPedia_5397+Forbes_1023}","DBPedia_5397+Forbes_1023","{Unum|Unum}","Unum",,
"Company name","0.0","Company name-{DBPedia_112+DBPedia_6374+SBTI_5697}","DBPedia_112+DBPedia_6374+SBTI_5697","{Unitil Corporation|Unocal Corporation|Unisys Corporation}","Unisys Corporation",,
"Company name","1.0","Company name-{DBPedia_5856+SBTI_183}","DBPedia_5856+SBTI_183","{AkzoNobel|AkzoNobel}","AkzoNobel",,
"Company name","1.0","Company name-{DBPedia_3726+SBTI_5474}","DBPedia_3726+SBTI_5474","{Tietoevry|TietoEVRY}","TietoEVRY",,
"Company name","1.0","Company name-{DBPedia_6924+Forbes_1104}","DBPedia_6924+Forbes_1104","{Ovintiv|Ovintiv}","Ovintiv",,
"Company name","1.0","Company name-{DBPedia_7747+Forbes_832}","DBPedia_7747+Forbes_832","{CMS Energy|CMS Energy}","CMS Energy",,
"Company name","1.0","Company name-{DBPedia_2480+Forbes_70}","DBPedia_2480+Forbes_70","{Equinor|Equinor}","Equinor",,
"Company name","1.0","Company name-{DBPedia_471+Forbes_371+SBTI_1354}","DBPedia_471+Forbes_371+SBTI_1354","{Danske Bank|Danske Bank|Danske Bank}","Danske Bank",,
"Company name","1.0","Company name-{DBPedia_469+Forbes_549}","DBPedia_469+Forbes_549","{Analog Devices|Analog Devices}","Analog Devices",,
"Company name","1.0","Company name-{DBPedia_42+Forbes_481}","DBPedia_42+Forbes_481","{Vodafone|Vodafone}","Vodafone",,
"Company name","0.0","Company name-{DBPedia_2459+SBTI_1649}","DBPedia_2459+SBTI_1649","{Elixir Group|Elia Group}","Elia Group",,
"Company name","1.0","Company name-{DBPedia_1352+Forbes_1375}","DBPedia_1352+Forbes_1375","{Galp Energia|Galp Energia}","Galp Energia",,
"Company name","1.0","Company name-{DBPedia_2864+Forbes_365}","DBPedia_2864+Forbes_365","{Japan Tobacco|Japan Tobacco}","Japan Tobacco",,
"Company name","1.0","Company name-{Forbes_633+SBTI_3133}","Forbes_633+SBTI_3133","{Labcorp|Labcorp}","Labcorp",,
"Company name","1.0","Company name-{DBPedia_2274+Forbes_112}","DBPedia_2274+Forbes_112","{Capital One|Capital One}","Capital One",,
"Company name","1.0","Company name-{DBPedia_9861+Forbes_611}","DBPedia_9861+Forbes_611","{Oneok|Oneok}","Oneok",,
"Company name","1.0","Company name-{DBPedia_10549+Forbes_1039+SBTI_2917}","DBPedia_10549+Forbes_1039+SBTI_2917","{Kakao|Kakao|Kakao}","Kakao",,
"Company name","1.0","Company name-{Forbes_99+SBTI_4651}","Forbes_99+SBTI_4651","{Sanofi|SANOFI}","SANOFI",,
"Company name","1.0","Company name-{DBPedia_1369+Forbes_1685}","DBPedia_1369+Forbes_1685","{Strabag|STRABAG}","STRABAG",,
"Company name","1.0","Company name-{DBPedia_999+Forbes_1073}","DBPedia_999+Forbes_1073","{Microchip Technology|Microchip Technology}","Microchip Technology",,
"Company name","1.0","Company name-{Forbes_1459+SBTI_1534}","Forbes_1459+SBTI_1534","{Duke Realty|Duke Realty}","Duke Realty",,
"Company name","1.0","Company name-{DBPedia_1638+SBTI_5250}","DBPedia_1638+SBTI_5250","{Takenaka Corporation|TAKENAKA CORPORATION}","Takenaka Corporation",,
"Company name","0.0","Company name-{Forbes_1627+SBTI_1168}","Forbes_1627+SBTI_1168","{Commercial International Bank|Commercial International Bank Egypt (SAE) CIB}","Commercial International Bank",,
"Company name","1.0","Company name-{DBPedia_6377+Forbes_369}","DBPedia_6377+Forbes_369","{Valero Energy|Valero Energy}","Valero Energy",,
"Company name","1.0","Company name-{DBPedia_9158+SBTI_6045}","DBPedia_9158+SBTI_6045","{XP Power|XP Power}","XP Power",,
"Company name","1.0","Company name-{Forbes_1044+SBTI_5288}","Forbes_1044+SBTI_5288","{TD SYNNEX|TD SYNNEX}","TD SYNNEX",,
"Company name","0.0","Company name-{DBPedia_10374+DBPedia_8692+SBTI_214}","DBPedia_10374+DBPedia_8692+SBTI_214","{Allegion|Allergan|Allegro}","Allegro",,
"Company name","1.0","Company name-{DBPedia_5867+Forbes_390}","DBPedia_5867+Forbes_390","{Bank of Shanghai|Bank Of Shanghai}","Bank Of Shanghai",,
"Company name","1.0","Company name-{DBPedia_1910+SBTI_426}","DBPedia_1910+SBTI_426","{Ashurst LLP|Ashurst LLP}","Ashurst LLP",,
"Company name","0.0","Company name-{Forbes_762+SBTI_1568}","Forbes_762+SBTI_1568","{East Japan Railway|East Japan Railway Company}","East Japan Railway",,
"Company name","1.0","Company name-{DBPedia_6185+Forbes_1801}","DBPedia_6185+Forbes_1801","{DoorDash|DoorDash}","DoorDash",,
"Company name","1.0","Company name-{DBPedia_6934+Forbes_894+SBTI_1861}","DBPedia_6934+Forbes_894+SBTI_1861","{Ferrovial|Ferrovial|Ferrovial}","Ferrovial",,
"Company name","1.0","Company name-{DBPedia_1147+Forbes_234}","DBPedia_1147+Forbes_234","{Canadian Natural Resources|Canadian Natural Resources}","Canadian Natural Resources",,
"Company name","1.0","Company name-{DBPedia_5904+Forbes_76+SBTI_5402}","DBPedia_5904+Forbes_76+SBTI_5402","{The Home Depot|The Home Depot|The Home Depot}","The Home Depot",,
"Company name","0.0","Company name-{Forbes_1495+SBTI_3403}","Forbes_1495+SBTI_3403","{Marfrig Global Foods|Marfrig Global Foods S.A.}","Marfrig Global Foods",,
"Company name","1.0","Company name-{DBPedia_4950+Forbes_1336+SBTI_1759}","DBPedia_4950+Forbes_1336+SBTI_1759","{Eurazeo|Eurazeo|Eurazeo}","Eurazeo",,
"Company name","1.0","Company name-{DBPedia_3440+Forbes_1700}","DBPedia_3440+Forbes_1700","{ResMed|ResMed}","ResMed",,
"Company name","1.0","Company name-{DBPedia_217+SBTI_5442}","DBPedia_217+SBTI_5442","{The Walt Disney Company|The Walt Disney Company}","The Walt Disney Company",,
"Company name","1.0","Company name-{DBPedia_4938+SBTI_1727}","DBPedia_4938+SBTI_1727","{Eramet|ERAMET}","Eramet",,
"Company name","1.0","Company name-{DBPedia_6342+SBTI_4820}","DBPedia_6342+SBTI_4820","{SHI International Corp|SHI International Corp}","SHI International Corp",,
"Company name","1.0","Company name-{DBPedia_2277+Forbes_226+SBTI_4704}","DBPedia_2277+Forbes_226+SBTI_4704","{Schneider Electric|Schneider Electric|Schneider Electric}","Schneider Electric","true","Schneider Electric"
"Company name","1.0","Company name-{Forbes_483+SBTI_2338}","Forbes_483+SBTI_2338","{Hana Financial Group|Hana Financial Group}","Hana Financial Group",,
"Company name","1.0","Company name-{DBPedia_848+Forbes_1444}","DBPedia_848+Forbes_1444","{Kimco Realty|Kimco Realty}","Kimco Realty",,
"Company name","1.0","Company name-{DBPedia_9913+SBTI_915}","DBPedia_9913+SBTI_915","{Canon Inc.|CANON INC.}","Canon Inc.",,
"Company name","0.0","Company name-{Forbes_797+SBTI_4408}","Forbes_797+SBTI_4408","{Raiffeisen Bank International|Raiffeisen Bank International AG}","Raiffeisen Bank International",,
"Company name","1.0","Company name-{DBPedia_8177+Forbes_1577+SBTI_3813}","DBPedia_8177+Forbes_1577+SBTI_3813","{News Corp|News Corp|News Corp}","News Corp",,
"Company name","1.0","Company name-{DBPedia_436+SBTI_5540}","DBPedia_436+SBTI_5540","{Toto Ltd.|TOTO LTD.}","Toto Ltd.",,
"Company name","1.0","Company name-{DBPedia_4906+Forbes_296}","DBPedia_4906+Forbes_296","{Ecopetrol|Ecopetrol}","Ecopetrol",,
"Company name","0.6666666666666666","Company name-{DBPedia_8406+Forbes_1681+SBTI_5705}","DBPedia_8406+Forbes_1681+SBTI_5705","{United Natural Foods|United Natural Foods|United Natural Foods, Inc.}","United Natural Foods",,
"Company name","1.0","Company name-{DBPedia_1599+Forbes_102}","DBPedia_1599+Forbes_102","{UBS|UBS}","UBS",,
"Company name","1.0","Company name-{DBPedia_861+Forbes_314+SBTI_5188}","DBPedia_861+Forbes_314+SBTI_5188","{Swiss Re|Swiss Re|Swiss Re}","Swiss Re",,
"Company name","1.0","Company name-{DBPedia_1813+SBTI_4371}","DBPedia_1813+SBTI_4371","{PVH Corp.|PVH Corp.}","PVH Corp.",,
"Company name","0.0","Company name-{DBPedia_1374+SBTI_4878}","DBPedia_1374+SBTI_4878","{Sina Corporation|SIGMA Corporation}","Sina Corporation",,
"Company name","1.0","Company name-{DBPedia_5278+Forbes_1374}","DBPedia_5278+Forbes_1374","{Wolters Kluwer|Wolters Kluwer}","Wolters Kluwer",,
"Company name","1.0","Company name-{DBPedia_1990+Forbes_469}","DBPedia_1990+Forbes_469","{Kinder Morgan|Kinder Morgan}","Kinder Morgan",,
"Company name","1.0","Company name-{DBPedia_10360+SBTI_140}","DBPedia_10360+SBTI_140","{Agrial|Agrial}","Agrial",,
"Company name","1.0","Company name-{DBPedia_3546+Forbes_1504}","DBPedia_3546+Forbes_1504","{Zebra Technologies|Zebra Technologies}","Zebra Technologies",,
"Company name","1.0","Company name-{DBPedia_4431+SBTI_1211}","DBPedia_4431+SBTI_1211","{Convatec|ConvaTec}","ConvaTec",,
"Company name","1.0","Company name-{DBPedia_8684+SBTI_1694}","DBPedia_8684+SBTI_1694","{Energia Group|Energia Group}","Energia Group",,
"Company name","0.0","Company name-{DBPedia_7765+SBTI_5481}","DBPedia_7765+SBTI_5481","{TiVo Inc.|TIS Inc.}","TIS Inc.",,
"Company name","1.0","Company name-{DBPedia_3061+SBTI_5204}","DBPedia_3061+SBTI_5204","{Syngenta|Syngenta}","Syngenta",,
"Company name","1.0","Company name-{DBPedia_20+Forbes_573}","DBPedia_20+Forbes_573","{Devon Energy|Devon Energy}","Devon Energy",,
"Company name","1.0","Company name-{DBPedia_782+Forbes_1316}","DBPedia_782+Forbes_1316","{Flutter Entertainment|Flutter Entertainment}","Flutter Entertainment",,
"Company name","1.0","Company name-{DBPedia_1372+SBTI_2055}","DBPedia_1372+SBTI_2055","{Gamuda Berhad|Gamuda Berhad}","Gamuda Berhad",,
"Company name","1.0","Company name-{DBPedia_10653+Forbes_1614}","DBPedia_10653+Forbes_1614","{NiSource|NiSource}","NiSource",,
"Company name","1.0","Company name-{DBPedia_1345+Forbes_648}","DBPedia_1345+Forbes_648","{Cincinnati Financial|Cincinnati Financial}","Cincinnati Financial",,
"Company name","0.0","Company name-{DBPedia_683+SBTI_1875}","DBPedia_683+SBTI_1875","{Findev|Findel}","Findel",,
"Company name","1.0","Company name-{DBPedia_8715+Forbes_90}","DBPedia_8715+Forbes_90","{American International Group|American International Group}","American International Group",,
"Company name","0.0","Company name-{DBPedia_8109+SBTI_1454}","DBPedia_8109+SBTI_1454","{Disco Corporation|DIC Corporation}","DIC Corporation",,
"Company name","1.0","Company name-{DBPedia_10553+SBTI_2931}","DBPedia_10553+SBTI_2931","{Kao Corporation|KAO Corporation}","Kao Corporation",,
"Company name","1.0","Company name-{Forbes_129+SBTI_2143}","Forbes_129+SBTI_2143","{GlaxoSmithKline|GlaxoSmithKline}","GlaxoSmithKline",,
"Company name","1.0","Company name-{DBPedia_8330+Forbes_65}","DBPedia_8330+Forbes_65","{Petrobras|Petrobras}","Petrobras",,
"Company name","1.0","Company name-{DBPedia_6385+Forbes_525+SBTI_4323}","DBPedia_6385+Forbes_525+SBTI_4323","{Prologis|Prologis|Prologis}","Prologis",,
"Company name","1.0","Company name-{Forbes_530+SBTI_4054}","Forbes_530+SBTI_4054","{Orange|ORANGE}","Orange",,
"Company name","0.0","Company name-{DBPedia_7848+SBTI_57}","DBPedia_7848+SBTI_57","{Accent Group|Accell Group}","Accell Group",,
"Company name","0.0","Company name-{Forbes_693+SBTI_3319}","Forbes_693+SBTI_3319","{Luxshare Precision Industry|Luxshare Precision Industry Co.,Ltd}","Luxshare Precision Industry",,
"Company name","0.6666666666666666","Company name-{DBPedia_1565+Forbes_1661+SBTI_1258}","DBPedia_1565+Forbes_1661+SBTI_1258","{CPI Property Group|CPI Property Group|CPI Property Group S.A.}","CPI Property Group",,
"Company name","1.0","Company name-{Forbes_598+SBTI_1272}","Forbes_598+SBTI_1272","{Credit Suisse Group|Credit Suisse Group}","Credit Suisse Group",,
"Company name","1.0","Company name-{DBPedia_6923+Forbes_248}","DBPedia_6923+Forbes_248","{Exelon|Exelon}","Exelon",,
"Company name","1.0","Company name-{DBPedia_2594+SBTI_3577}","DBPedia_2594+SBTI_3577","{Mills & Reeve|Mills & Reeve}","Mills & Reeve",,
"Company name","1.0","Company name-{DBPedia_8964+SBTI_1016}","DBPedia_8964+SBTI_1016","{Chanel|CHANEL}","CHANEL",,
"Company name","1.0","Company name-{Forbes_595+SBTI_6009}","Forbes_595+SBTI_6009","{Woori Financial Group|Woori Financial Group}","Woori Financial Group",,
"Company name","1.0","Company name-{DBPedia_2853+Forbes_301+SBTI_1747}","DBPedia_2853+Forbes_301+SBTI_1747","{EssilorLuxottica|EssilorLuxottica|EssilorLuxottica}","EssilorLuxottica",,
"Company name","1.0","Company name-{DBPedia_1186+SBTI_1420}","DBPedia_1186+SBTI_1420","{Dentsu International|Dentsu International}","Dentsu International",,
"Company name","0.0","Company name-{DBPedia_5604+SBTI_3658}","DBPedia_5604+SBTI_3658","{Morgan Sindall Group|Morgan Sindall Group plc}","Morgan Sindall Group",,
"Company name","0.0","Company name-{DBPedia_274+SBTI_3247}","DBPedia_274+SBTI_3247","{Liontrust Asset Management|Liontrust Asset Management Plc}","Liontrust Asset Management",,
"Company name","1.0","Company name-{DBPedia_1779+Forbes_24}","DBPedia_1779+Forbes_24","{China Merchants Bank|China Merchants Bank}","China Merchants Bank",,
"Company name","1.0","Company name-{DBPedia_546+SBTI_489}","DBPedia_546+SBTI_489","{AUO Corporation|AUO Corporation}","AUO Corporation",,
"Company name","1.0","Company name-{DBPedia_10122+Forbes_1802}","DBPedia_10122+Forbes_1802","{Cloudflare|Cloudflare}","Cloudflare",,
"Company name","1.0","Company name-{Forbes_826+SBTI_5048}","Forbes_826+SBTI_5048","{St. James's Place|St. James's Place}","St. James's Place",,
"Company name","1.0","Company name-{DBPedia_5624+Forbes_1432}","DBPedia_5624+Forbes_1432","{Epiroc|Epiroc}","Epiroc",,
"Company name","1.0","Company name-{DBPedia_660+Forbes_617}","DBPedia_660+Forbes_617","{Halliburton|Halliburton}","Halliburton",,
"Company name","1.0","Company name-{DBPedia_6758+Forbes_1671}","DBPedia_6758+Forbes_1671","{Cerner|Cerner}","Cerner",,
"Company name","1.0","Company name-{DBPedia_7551+Forbes_959+SBTI_351}","DBPedia_7551+Forbes_959+SBTI_351","{Aptiv|Aptiv|Aptiv}","Aptiv",,
"Company name","0.0","Company name-{DBPedia_9603+SBTI_261}","DBPedia_9603+SBTI_261","{Amaggi Group|AMAG Group}","AMAG Group",,
"Company name","0.6666666666666666","Company name-{DBPedia_9295+DBPedia_9302+SBTI_5856}","DBPedia_9295+DBPedia_9302+SBTI_5856","{Vistry Group|Virgin Group|Vistry Group}","Vistry Group",,
"Company name","1.0","Company name-{DBPedia_7314+Forbes_550}","DBPedia_7314+Forbes_550","{Kubota|Kubota}","Kubota",,
"Company name","1.0","Company name-{DBPedia_3303+Forbes_43}","DBPedia_3303+Forbes_43","{Pfizer|Pfizer}","Pfizer",,
"Company name","1.0","Company name-{Forbes_1848+SBTI_260}","Forbes_1848+SBTI_260","{Amadeus IT Group|Amadeus IT Group}","Amadeus IT Group",,
"Company name","1.0","Company name-{DBPedia_2522+SBTI_4953}","DBPedia_2522+SBTI_4953","{Snap Inc.|Snap Inc.}","Snap Inc.",,
"Company name","0.0","Company name-{DBPedia_9115+SBTI_3782}","DBPedia_9115+SBTI_3782","{Nexeya|NEMERA}","NEMERA",,
"Company name","1.0","Company name-{DBPedia_8196+Forbes_1953}","DBPedia_8196+Forbes_1953","{XPO Logistics|XPO Logistics}","XPO Logistics",,
"Company name","1.0","Company name-{DBPedia_3940+SBTI_2481}","DBPedia_3940+SBTI_2481","{HNI Corporation|HNI Corporation}","HNI Corporation",,
"Company name","1.0","Company name-{DBPedia_10311+SBTI_5651}","DBPedia_10311+SBTI_5651","{Twitter, Inc.|Twitter Inc}","Twitter Inc",,
"Company name","1.0","Company name-{DBPedia_7755+Forbes_228}","DBPedia_7755+Forbes_228","{Aflac|Aflac}","Aflac",,
"Company name","1.0","Company name-{DBPedia_2268+Forbes_267+SBTI_3436}","DBPedia_2268+Forbes_267+SBTI_3436","{Mastercard|Mastercard|Mastercard}","Mastercard",,
"Company name","1.0","Company name-{DBPedia_688+SBTI_388}","DBPedia_688+SBTI_388","{Arla Foods|Arla Foods}","Arla Foods",,
"Company name","1.0","Company name-{DBPedia_2901+SBTI_1745}","DBPedia_2901+SBTI_1745","{Essentra|Essentra}","Essentra",,
"Company name","0.6666666666666666","Company name-{DBPedia_7392+Forbes_980+SBTI_4495}","DBPedia_7392+Forbes_980+SBTI_4495","{Restaurant Brands International|Restaurant Brands International|Restaurant Brands International Inc.}","Restaurant Brands International",,
"Company name","0.0","Company name-{DBPedia_2910+SBTI_587}","DBPedia_2910+SBTI_587","{Bank Austria|Bank Australia}","Bank Austria",,
"Company name","1.0","Company name-{DBPedia_6386+Forbes_680}","DBPedia_6386+Forbes_680","{Cardinal Health|Cardinal Health}","Cardinal Health",,
"Company name","1.0","Company name-{DBPedia_7650+SBTI_3600}","DBPedia_7650+SBTI_3600","{Mitie|Mitie}","Mitie",,
"Company name","1.0","Company name-{DBPedia_4184+Forbes_1356}","DBPedia_4184+Forbes_1356","{South32|South32}","South32",,
"Company name","1.0","Company name-{DBPedia_2625+Forbes_605}","DBPedia_2625+Forbes_605","{Entergy|Entergy}","Entergy",,
"Company name","1.0","Company name-{DBPedia_427+Forbes_1643}","DBPedia_427+Forbes_1643","{Bank of Kyoto|Bank of Kyoto}","Bank of Kyoto",,
"Company name","1.0","Company name-{DBPedia_10660+Forbes_241+SBTI_3795}","DBPedia_10660+Forbes_241+SBTI_3795","{Netflix|Netflix|Netflix}","Netflix","true","Netflix"
"Company name","0.0","Company name-{Forbes_564+SBTI_114}","Forbes_564+SBTI_114","{Advanced Micro Devices|Advanced Micro Devices, Inc}","Advanced Micro Devices",,
"Company name","1.0","Company name-{DBPedia_8001+SBTI_2721}","DBPedia_8001+SBTI_2721","{Intrepid Travel|Intrepid Travel}","Intrepid Travel",,
